Chapter,Adjective,Narrator,Polarity,Subjectivity,Sentiment
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,accustomed,The Creature,0.0,0.0,Neutral
15,accustomed,The Creature,0.0,0.0,Neutral
15,accustomed,The Creature,0.0,0.0,Neutral
15,accustomed,The Creature,0.0,0.0,Neutral
15,accustomed,The Creature,0.0,0.0,Neutral
15,accustomed,The Creature,0.0,0.0,Neutral
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,leathern,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,several,The Creature,0.0,0.0,Neutral
15,extreme,The Creature,-0.125,1.0,Negative
15,extreme,The Creature,-0.125,1.0,Negative
15,extreme,The Creature,-0.125,1.0,Negative
15,extreme,The Creature,-0.125,1.0,Negative
15,extreme,The Creature,-0.125,1.0,Negative
15,extreme,The Creature,-0.125,1.0,Negative
15,extreme,The Creature,-0.125,1.0,Negative
15,extreme,The Creature,-0.125,1.0,Negative
15,extreme,The Creature,-0.125,1.0,Negative
15,extreme,The Creature,-0.125,1.0,Negative
15,extreme,The Creature,-0.125,1.0,Negative
15,extreme,The Creature,-0.125,1.0,Negative
15,extreme,The Creature,-0.125,1.0,Negative
15,extreme,The Creature,-0.125,1.0,Negative
15,extreme,The Creature,-0.125,1.0,Negative
15,extreme,The Creature,-0.125,1.0,Negative
15,ordinary,The Creature,-0.25,0.5,Negative
15,ordinary,The Creature,-0.25,0.5,Negative
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,new,The Creature,0.13636363636363635,0.45454545454545453,Positive
15,lowest,The Creature,0.0,0.0,Neutral
15,lowest,The Creature,0.0,0.0,Neutral
15,simple,The Creature,0.0,0.35714285714285715,Neutral
15,simple,The Creature,0.0,0.35714285714285715,Neutral
15,simple,The Creature,0.0,0.35714285714285715,Neutral
15,simple,The Creature,0.0,0.35714285714285715,Neutral
15,simple,The Creature,0.0,0.35714285714285715,Neutral
15,simple,The Creature,0.0,0.35714285714285715,Neutral
15,simple,The Creature,0.0,0.35714285714285715,Neutral
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,many,The Creature,0.5,0.5,Positive
15,obscure,The Creature,0.0,0.0,Neutral
15,obscure,The Creature,0.0,0.0,Neutral
15,obscure,The Creature,0.0,0.0,Neutral
15,obscure,The Creature,0.0,0.0,Neutral
15,obscure,The Creature,0.0,0.0,Neutral
15,obscure,The Creature,0.0,0.0,Neutral
15,obscure,The Creature,0.0,0.0,Neutral
15,obscure,The Creature,0.0,0.0,Neutral
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,gentle,The Creature,0.2,0.8,Positive
15,domestic,The Creature,0.0,0.1,Neutral
15,domestic,The Creature,0.0,0.1,Neutral
15,domestic,The Creature,0.0,0.1,Neutral
15,domestic,The Creature,0.0,0.1,Neutral
15,domestic,The Creature,0.0,0.1,Neutral
15,lofty,The Creature,0.0,0.0,Neutral
15,lofty,The Creature,0.0,0.0,Neutral
15,alive,The Creature,0.1,0.4,Positive
15,alive,The Creature,0.1,0.4,Positive
15,alive,The Creature,0.1,0.4,Positive
15,alive,The Creature,0.1,0.4,Positive
15,alive,The Creature,0.1,0.4,Positive
15,alive,The Creature,0.1,0.4,Positive
15,alive,The Creature,0.1,0.4,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,divine,The Creature,0.0,0.0,Neutral
15,divine,The Creature,0.0,0.0,Neutral
15,divine,The Creature,0.0,0.0,Neutral
15,divine,The Creature,0.0,0.0,Neutral
15,divine,The Creature,0.0,0.0,Neutral
15,divine,The Creature,0.0,0.0,Neutral
15,divine,The Creature,0.0,0.0,Neutral
15,divine,The Creature,0.0,0.0,Neutral
15,divine,The Creature,0.0,0.0,Neutral
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,own,The Creature,0.6,1.0,Positive
15,similar,The Creature,0.0,0.4,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,same,The Creature,0.0,0.125,Neutral
15,dependent,The Creature,0.0,0.0,Neutral
15,dependent,The Creature,0.0,0.0,Neutral
15,free,The Creature,0.4,0.8,Positive
15,free,The Creature,0.4,0.8,Positive
15,free,The Creature,0.4,0.8,Positive
15,free,The Creature,0.4,0.8,Positive
15,free,The Creature,0.4,0.8,Positive
15,free,The Creature,0.4,0.8,Positive
15,free,The Creature,0.4,0.8,Positive
15,free,The Creature,0.4,0.8,Positive
15,free,The Creature,0.4,0.8,Positive
15,free,The Creature,0.4,0.8,Positive
15,free,The Creature,0.4,0.8,Positive
15,free,The Creature,0.4,0.8,Positive
